label,url,url_length,hostname_length,path_length,query_length,fragment_length,count_dot,count_hyphen,count_underscore,count_slash,count_at,count_equals,count_percent,count_digits,count_letters,count_special_chars,has_ip_address,has_http,has_https,domain_age_days,domain_lifespan_days,days_since_domain_update,registrar_name,cert_age_days,cert_validity_days,cert_issuer_cn,cert_subject_cn,ssl_protocol_version,cert_has_valid_hostname
1,https://www.yatesyummies.com,28,20,0,0,0,2,0,0,2,0,0,0,0,23,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.tdameritrade.com,28,20,0,0,0,2,0,0,2,0,0,0,0,23,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.kosmorama.org,25,17,0,0,0,2,0,0,2,0,0,0,0,20,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
0,https://www.patient-brook-6658.avroham651.workers.dev,53,45,0,0,0,4,2,0,2,0,0,0,7,37,9,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.lambda.cd,21,13,0,0,0,2,0,0,2,0,0,0,0,16,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.titanium-travel.com,31,23,0,0,0,2,1,0,2,0,0,0,0,25,6,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.cgdlondon.com,25,17,0,0,0,2,0,0,2,0,0,0,0,20,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
0,http://quantum-official.xyz,27,20,0,0,0,1,1,0,2,0,0,0,0,22,5,0,1,0,-1,-1,-1,N/A,-1,-1,CONN_FAILED,N/A,N/A,0
1,https://www.xxxv.mobi,21,13,0,0,0,2,0,0,2,0,0,0,0,16,5,0,0,1,-1,-1,-1,N/A,-1,-1,CONN_FAILED,N/A,N/A,0
1,https://www.encircled.co,24,16,0,0,0,2,0,0,2,0,0,0,0,19,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
0,https://dominionovinho1.com/?gclid=eaiaiqobchmiyo6_hfd3_aivaw6rch1fuqmgeamyasaaegj33pd_bwe,90,19,1,61,0,1,0,3,3,0,1,0,7,73,10,0,0,1,-1,-1,-1,N/A,-1,-1,CONN_FAILED,N/A,N/A,0
1,https://www.guitaretab.com,26,18,0,0,0,2,0,0,2,0,0,0,0,21,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
0,http://www.materic.or.kr,24,17,0,0,0,3,0,0,2,0,0,0,0,18,6,0,1,0,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
0,http://www.us5.beeppool.org,27,20,0,0,0,3,0,0,2,0,0,0,1,20,6,0,1,0,-1,-1,-1,N/A,-1,-1,CONN_FAILED,N/A,N/A,0
0,http://banking.sparkasse.de-id1897ajjes9021ucnds2130213454345b0juah104zb1092uhda.xyz/spkk/,90,77,6,0,0,3,1,0,4,0,0,0,29,52,9,0,1,0,-1,-1,-1,N/A,-1,-1,CONN_FAILED,N/A,N/A,0
0,http://www.chirigame.com,24,17,0,0,0,2,0,0,2,0,0,0,0,19,5,0,1,0,-1,-1,-1,N/A,-1,-1,CONN_FAILED,N/A,N/A,0
1,https://www.patientkeeper.com/resources/product-brochures.html,62,21,33,0,0,3,1,0,4,0,0,0,0,53,9,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.agroexact.com,25,17,0,0,0,2,0,0,2,0,0,0,0,20,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.perfectpassportphotos.com,37,29,0,0,0,2,0,0,2,0,0,0,0,32,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.hirschandmann.com,29,21,0,0,0,2,0,0,2,0,0,0,0,24,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.bestsignsinc.com/portfolio/kettering-medical-center/,64,20,36,0,0,2,2,0,5,0,0,0,0,54,10,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.dynamicsounds.co.uk,31,23,0,0,0,3,0,0,2,0,0,0,0,25,6,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://goo.gl/maps/RjPmJwfB9qJxSyo48,37,6,23,0,0,1,0,0,4,0,0,0,3,28,6,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
0,https://mail-orange2.godaddysites.com/,38,29,1,0,0,2,1,0,3,0,0,0,1,30,7,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
0,http://www.itunesmusic.ikwb.com,31,24,0,0,0,3,0,0,2,0,0,0,0,25,6,0,1,0,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
0,http://www.iikdj.homec.live,27,20,0,0,0,3,0,0,2,0,0,0,0,21,6,0,1,0,-1,-1,-1,N/A,-1,-1,CONN_FAILED,N/A,N/A,0
0,https://servicedoc001.onedrive0001.workers.dev/,47,38,1,0,0,3,0,0,3,0,0,0,7,33,7,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.holiday-weather.com,31,23,0,0,0,2,1,0,2,0,0,0,0,25,6,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
0,https://amazon-xcxvcvfd.jetos.com/,34,25,1,0,0,2,1,0,3,0,0,0,0,27,7,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
0,https://23365-5581.s2.webspace.re/,34,25,1,0,0,3,1,0,3,0,0,0,10,16,8,0,0,1,-1,-1,-1,N/A,-1,-1,CONN_FAILED,N/A,N/A,0
0,http://www.brexitimpact.com,27,20,0,0,0,2,0,0,2,0,0,0,0,22,5,0,1,0,-1,-1,-1,N/A,-1,-1,CONN_FAILED,N/A,N/A,0
1,https://www.designersnexus.com,30,22,0,0,0,2,0,0,2,0,0,0,0,25,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.fasanflorist.com,28,20,0,0,0,2,0,0,2,0,0,0,0,23,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.vivaldi.net/,24,15,1,0,0,2,0,0,3,0,0,0,0,18,6,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.vibconferences.be,29,21,0,0,0,2,0,0,2,0,0,0,0,24,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.beckersspine.com,28,20,0,0,0,2,0,0,2,0,0,0,0,23,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
0,http://www.daintesuib.com,25,18,0,0,0,2,0,0,2,0,0,0,0,20,5,0,1,0,-1,-1,-1,N/A,-1,-1,CONN_FAILED,N/A,N/A,0
0,http://myofficegaliciia-arg.com/,32,24,1,0,0,1,1,0,3,0,0,0,0,26,6,0,1,0,-1,-1,-1,N/A,-1,-1,CONN_FAILED,N/A,N/A,0
1,https://www.medtox.com/program-services/clinical-toxicology-therapeutic-drug-monitoring,87,14,65,0,0,2,5,0,4,0,0,0,0,75,12,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.campnavigator.com,29,21,0,0,0,2,0,0,2,0,0,0,0,24,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.muskegon.org,24,16,0,0,0,2,0,0,2,0,0,0,0,19,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
0,http://www.akragames.net,24,17,0,0,0,2,0,0,2,0,0,0,0,19,5,0,1,0,-1,-1,-1,N/A,-1,-1,CONN_FAILED,N/A,N/A,0
1,https://www.onb.ac.at,21,13,0,0,0,3,0,0,2,0,0,0,0,15,6,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.pelamarela.com,26,18,0,0,0,2,0,0,2,0,0,0,0,21,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.torresbus.es,24,16,0,0,0,2,0,0,2,0,0,0,0,19,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.meganmaccutcheon.com,32,24,0,0,0,2,0,0,2,0,0,0,0,27,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.rainbowdo.com,25,17,0,0,0,2,0,0,2,0,0,0,0,20,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.v2ex.com,20,12,0,0,0,2,0,0,2,0,0,0,1,14,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.ks.no,17,9,0,0,0,2,0,0,2,0,0,0,0,12,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.maryannewolf.com,28,20,0,0,0,2,0,0,2,0,0,0,0,23,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
0,http://amarveergroup.com/password/update/deactivation/source/error.php?email=3mail@b.c,86,17,46,15,0,3,0,0,7,1,1,0,1,71,14,0,1,0,-1,-1,-1,N/A,-1,-1,CONN_FAILED,N/A,N/A,0
1,https://www.nationalassembly.gov.bz,35,27,0,0,0,3,0,0,2,0,0,0,0,29,6,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.tedpearce.com,25,17,0,0,0,2,0,0,2,0,0,0,0,20,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
0,http://www.world.mu,19,12,0,0,0,2,0,0,2,0,0,0,0,14,5,0,1,0,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.culvermarina.com/rentals,36,20,8,0,0,2,0,0,3,0,0,0,0,30,6,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.goodnewsindia.com,29,21,0,0,0,2,0,0,2,0,0,0,0,24,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.calbee.co.jp,24,16,0,0,0,3,0,0,2,0,0,0,0,18,6,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.goadvancedsiding.com,32,24,0,0,0,2,0,0,2,0,0,0,0,27,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.unionvilletimes.com,31,23,0,0,0,2,0,0,2,0,0,0,0,26,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.lickyousillypetproducts.com,39,31,0,0,0,2,0,0,2,0,0,0,0,34,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.landbank.com,24,16,0,0,0,2,0,0,2,0,0,0,0,19,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.mobiusdigitalgames.com,34,26,0,0,0,2,0,0,2,0,0,0,0,29,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
0,https://xn--boredapeyachtcub-ywc.com/,37,28,1,0,0,1,3,0,3,0,0,0,0,29,8,0,0,1,-1,-1,-1,N/A,-1,-1,CONN_FAILED,N/A,N/A,0
0,http://www.brainbug.at,22,15,0,0,0,2,0,0,2,0,0,0,0,17,5,0,1,0,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.golfpass.com,24,16,0,0,0,2,0,0,2,0,0,0,0,19,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
0,http://ykxzyy.com/,18,10,1,0,0,1,0,0,3,0,0,0,0,13,5,0,1,0,-1,-1,-1,N/A,-1,-1,CONN_FAILED,N/A,N/A,0
0,http://www.abundancetradingmarketing.com,40,33,0,0,0,2,0,0,2,0,0,0,0,35,5,0,1,0,-1,-1,-1,N/A,-1,-1,CONN_FAILED,N/A,N/A,0
0,http://www.solarcellefficiency.com,34,27,0,0,0,2,0,0,2,0,0,0,0,29,5,0,1,0,-1,-1,-1,N/A,-1,-1,CONN_FAILED,N/A,N/A,0
1,https://www.galabingo.com,25,17,0,0,0,2,0,0,2,0,0,0,0,20,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
0,https://aol-101394.weeblysite.com/,34,25,1,0,0,2,1,0,3,0,0,0,6,21,7,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.dbmuseum.de,23,15,0,0,0,2,0,0,2,0,0,0,0,18,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.iitti.org,21,13,0,0,0,2,0,0,2,0,0,0,0,16,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.impactlab.com,25,17,0,0,0,2,0,0,2,0,0,0,0,20,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.serenbooks.com,26,18,0,0,0,2,0,0,2,0,0,0,0,21,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
0,http://www.r7274f9602afa954d39a347f97d1639f76.ws,48,41,0,0,0,2,0,0,2,0,0,0,24,19,5,0,1,0,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.resourceemployment.com/jobs/jobsearch.aspx,54,26,20,0,0,3,0,0,4,0,0,0,0,46,8,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.quantumautomation.com/about-us.html,47,25,14,0,0,3,1,0,3,0,0,0,0,39,8,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
0,https://github.com/HotarusCorp/BancoPichincha,45,10,27,0,0,1,0,0,4,0,0,0,0,39,6,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.monacomatin.mc,26,18,0,0,0,2,0,0,2,0,0,0,0,21,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.jll.com.sg,22,14,0,0,0,3,0,0,2,0,0,0,0,16,6,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.universitypediatricdentistry.com/Appointments,57,36,13,0,0,2,0,0,3,0,0,0,0,51,6,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.wayoutwest.se,25,17,0,0,0,2,0,0,2,0,0,0,0,20,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.gsd.inesc-id.pt,27,19,0,0,0,3,1,0,2,0,0,0,0,20,7,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.ida.bg,18,10,0,0,0,2,0,0,2,0,0,0,0,13,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.backpackingbella.com,32,24,0,0,0,2,0,0,2,0,0,0,0,27,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
0,http://www.info24h.de,21,14,0,0,0,2,0,0,2,0,0,0,2,14,5,0,1,0,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.dinulipatti.com,27,19,0,0,0,2,0,0,2,0,0,0,0,22,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.photographytalk.com,31,23,0,0,0,2,0,0,2,0,0,0,0,26,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.annawithlove.com,28,20,0,0,0,2,0,0,2,0,0,0,0,23,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
0,https://ipfs.litnet.work/ipfs/bafybeie6n47su5ivssi66r3qfoass4egdv6kj3jea5sg6hczze6z2f5e34//webapp.html,102,16,78,0,0,3,0,0,6,0,0,0,17,75,10,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.fieldnotescommunities.com,37,29,0,0,0,2,0,0,2,0,0,0,0,32,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.aperionaudio.com,28,20,0,0,0,2,0,0,2,0,0,0,0,23,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.wkkf.org,20,12,0,0,0,2,0,0,2,0,0,0,0,15,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
0,http://locrian-southern-kale.glitch.me/navyfederalcumobileapp.html,66,31,28,0,0,3,2,0,3,0,0,0,0,57,9,0,1,0,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.khealth.ai,22,14,0,0,0,2,0,0,2,0,0,0,0,17,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
0,https://www2.cr.mufg.jp.szfffl.shop/pc/MUFG_pclogin.php,55,27,20,0,0,6,0,1,4,0,0,0,1,42,12,0,0,1,-1,-1,-1,N/A,-1,-1,CONN_FAILED,N/A,N/A,0
1,https://www.sunshinedaydream.biz,32,24,0,0,0,2,0,0,2,0,0,0,0,27,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
0,http://www.org.senyulinjiu.xyz,30,23,0,0,0,3,0,0,2,0,0,0,0,24,6,0,1,0,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.jhipster.tech,25,17,0,0,0,2,0,0,2,0,0,0,0,20,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
0,http://aliah.ac.in/2n020/setmodule,34,11,16,0,0,2,0,0,4,0,0,0,4,23,7,0,1,0,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.transatlanticplantsman.com,38,30,0,0,0,2,0,0,2,0,0,0,0,33,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.tofino-info.com,27,19,0,0,0,2,1,0,2,0,0,0,0,21,6,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
0,https://att-mail-102147.square.site/,36,27,1,0,0,2,2,0,3,0,0,0,6,22,8,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.conservation-strategy.org,37,29,0,0,0,2,1,0,2,0,0,0,0,31,6,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
0,https://luiizaservidor23.com/,29,20,1,0,0,1,0,0,3,0,0,0,2,22,5,0,0,1,-1,-1,-1,N/A,-1,-1,CONN_FAILED,N/A,N/A,0
0,http://www.onholyland.com,25,18,0,0,0,2,0,0,2,0,0,0,0,20,5,0,1,0,-1,-1,-1,N/A,-1,-1,CONN_FAILED,N/A,N/A,0
0,http://www.clarencegresham.site,31,24,0,0,0,2,0,0,2,0,0,0,0,26,5,0,1,0,-1,-1,-1,N/A,-1,-1,CONN_FAILED,N/A,N/A,0
0,https://987879.987879.repl.co/,30,21,1,0,0,3,0,0,3,0,0,0,12,11,7,0,0,1,-1,-1,-1,N/A,-1,-1,CONN_FAILED,N/A,N/A,0
1,https://www.csmusic.net,23,15,0,0,0,2,0,0,2,0,0,0,0,18,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.myibidder.com,25,17,0,0,0,2,0,0,2,0,0,0,0,20,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.voteview.com,24,16,0,0,0,2,0,0,2,0,0,0,0,19,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.wineclubs.net,25,17,0,0,0,2,0,0,2,0,0,0,0,20,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
0,http://www.flex-jobs.in,23,16,0,0,0,2,1,0,2,0,0,0,0,17,6,0,1,0,-1,-1,-1,N/A,-1,-1,CONN_FAILED,N/A,N/A,0
1,https://www.alloydesign.com.au,30,22,0,0,0,3,0,0,2,0,0,0,0,24,6,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.veganvstravel.com,29,21,0,0,0,2,0,0,2,0,0,0,0,24,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.bettyboop.com,25,17,0,0,0,2,0,0,2,0,0,0,0,20,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
0,http://www.your-textile.com,27,20,0,0,0,2,1,0,2,0,0,0,0,21,6,0,1,0,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
0,https://s1madyjv.web.app/,25,16,1,0,0,2,0,0,3,0,0,0,1,18,6,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.jpthegreat.org,26,18,0,0,0,2,0,0,2,0,0,0,0,21,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.woli.io,19,11,0,0,0,2,0,0,2,0,0,0,0,14,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.livingwellwithnic.com,33,25,0,0,0,2,0,0,2,0,0,0,0,28,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
0,https://acessopontoslivelos.servebeer.com/clientesnovosprimes/,62,33,21,0,0,2,0,0,4,0,0,0,0,55,7,0,0,1,-1,-1,-1,N/A,-1,-1,CONN_FAILED,N/A,N/A,0
1,https://www.cesnur.org,22,14,0,0,0,2,0,0,2,0,0,0,0,17,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
0,http://www.ikwb.com,19,12,0,0,0,2,0,0,2,0,0,0,0,14,5,0,1,0,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
0,http://manu-madhu.github.io/html_netflix_clone/,47,20,20,0,0,2,1,2,4,0,0,0,0,37,10,0,1,0,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.trafigura.com,25,17,0,0,0,2,0,0,2,0,0,0,0,20,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.spicespicebaby.com,30,22,0,0,0,2,0,0,2,0,0,0,0,25,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.morimoto-real.co.jp,31,23,0,0,0,3,1,0,2,0,0,0,0,24,7,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
0,http://www.documentpackages.link,32,25,0,0,0,2,0,0,2,0,0,0,0,27,5,0,1,0,-1,-1,-1,N/A,-1,-1,CONN_FAILED,N/A,N/A,0
0,https://fattura.staffasestenza.co/pannelloadmin/df9deebcd4a935e/loading.php,75,25,42,0,0,3,0,0,5,0,0,0,5,61,9,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
0,http://www.nguyenminhthong.xyz,30,23,0,0,0,2,0,0,2,0,0,0,0,25,5,0,1,0,-1,-1,-1,N/A,-1,-1,CONN_FAILED,N/A,N/A,0
0,https://dev-ebancaficotransfer.pantheonsite.io/token3.php,57,38,11,0,0,3,1,0,3,0,0,0,1,48,8,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
0,https://appsctrl08.web.app/,27,18,1,0,0,2,0,0,3,0,0,0,2,19,6,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
0,https://arobibruces.cyou/bellamyw6.php,38,16,14,0,0,2,0,0,3,0,0,0,1,31,6,0,0,1,-1,-1,-1,N/A,-1,-1,CONN_FAILED,N/A,N/A,0
1,https://www.cathymariebuchanan.com,34,26,0,0,0,2,0,0,2,0,0,0,0,29,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.smyrilline.fo,25,17,0,0,0,2,0,0,2,0,0,0,0,20,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
0,http://www.pan.hbhybw888.com,28,21,0,0,0,3,0,0,2,0,0,0,3,19,6,0,1,0,-1,-1,-1,N/A,-1,-1,CONN_FAILED,N/A,N/A,0
1,https://www.civilology.com,26,18,0,0,0,2,0,0,2,0,0,0,0,21,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
0,https://case1001056218521564552966.firebaseapp.com/,51,42,1,0,0,2,0,0,3,0,0,0,22,23,6,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.unifocus.com,24,16,0,0,0,2,0,0,2,0,0,0,0,19,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.tabatareal.com,26,18,0,0,0,2,0,0,2,0,0,0,0,21,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.3scale.net,22,14,0,0,0,2,0,0,2,0,0,0,1,16,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.showfilmfirst.com,29,21,0,0,0,2,0,0,2,0,0,0,0,24,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
0,http://www.horasan.bel.tr,25,18,0,0,0,3,0,0,2,0,0,0,0,19,6,0,1,0,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.cbpbook.com,23,15,0,0,0,2,0,0,2,0,0,0,0,18,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.elvafields.com,26,18,0,0,0,2,0,0,2,0,0,0,0,21,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.elburne.com,23,15,0,0,0,2,0,0,2,0,0,0,0,18,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.sakuramobile.jp,27,19,0,0,0,2,0,0,2,0,0,0,0,22,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.chronopay.com,25,17,0,0,0,2,0,0,2,0,0,0,0,20,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
